name,symbol,category,chains,tvl,change_1h,change_1d,change_7d,mcap,url,description
Ethena USDtb,ENA,RWA,Ethereum,864612113.4252781,0.02320139696696799,0.06139853416937058,1.5279092308070403,,https://usdtb.money,"USDtb is a digital dollar, otherwise known as a USD stablecoin. USDtb can be used the same way a holder would use any other dollar, whether to send and receive payments, acquire and trade assets, or to simply hold dollars."
Concrete,-,Onchain Capital Allocator,"Ethereum, Berachain, Stable, Arbitrum, Katana",843468567.8364877,-0.23350478675003217,-8.81212241010364,-11.984758482703754,,https://app.concrete.xyz,"Concrete provides full-stack yield infrastructure for DeFi, powering automated, risk-managed vault products across major ecosystems. Concrete combines quantitative modeling, modular architecture, and cross-chain integrations to deliver institutional-grade vaults with transparent, sustainable performance."
M0,POWER,Stablecoin Issuer,Ethereum,835088674.1686761,-0.00941345649918901,-0.7108933477230437,-2.7415221418197575,,https://www.m0.org/,M^0 is decentralized money middleware that allows institutions to issue cryptodollars
SolvBTC,SOLV,Bridge,"Bitcoin, Binance, Ethereum, Solana, Base, Avalanche, Arbitrum, Mantle, Polygon, Merlin, BOB",824421194.6345096,0.011635585600117793,-5.329026803409036,-15.292410767816946,,https://app.solv.finance/solvbtc,"SolvBTC is a universal Bitcoin reserve token that connects Bitcoin’s value across blockchains, backed 1:1 by a transparent, secure reserve. It empowers you to tap into DeFi and CeFi markets effortlessly, transforming idle Bitcoin into a dynamic asset for lending, trading, or yield generation—while keeping you in full control."
Convex Finance,CVX,Yield,"Ethereum, Fraxtal, Arbitrum, Polygon",808807163.6231737,0.2817453495215432,-4.659757007849322,-10.319225712948224,175879893.82029298,https://www.convexfinance.com/,Convex simplifies your Curve-boosting experience to maximize your yields.
WisdomTree,-,RWA,"Ethereum, Stellar",734236008.6077747,0.0,0.0,-0.5006602803285745,,https://www.wisdomtreeconnect.com/,"WisdomTree Connect is designed to offer seamless access to WisdomTree’s tokenized real world assets (RWA) for a range of investors and businesses. The WisdomTree Connect platform integrates the features of blockchain technology with the investment needs of both traditional and crypto-native financial institutions. By simplifying access to tokenized funds and digital assets, WisdomTree Connect paves the way for a new era in financial services"
Kinetiq kHYPE,-,Liquid Staking,Hyperliquid L1,729323763.8328255,-0.6945539137942802,-0.8114357196420912,35.63267038581205,,https://kinetiq.xyz/stake,"Kinetiq is a non-custodial liquid staking protocol that allows users to stake HYPE tokens on Hyperliquid L1 and receive kHYPE, a yield-bearing representation of staked HYPE that is usable in DeFi."
Korbit,-,CEX,"Bitcoin, Ripple, Ethereum",729281504.5959707,0.014603967067742474,-6.121360791780674,-11.859364761307987,,https://korbit.co.kr,Korbit is a cryptocurrency exchange that was founded in South Korea.
Lista Lending,LISTA,Lending,"Binance, Ethereum",717051096.3920083,-0.6992980113546707,-5.3008980030062105,-4.015417482356241,,https://lista.org/lending,Lista Lending is a decentralized P2P lending protocol on BNB Chain that uses a vault-based system to pool liquidity and allocate it across lending markets based on supply and demand.
mETH Protocol,COOK,Liquid Staking,Ethereum,700016740.0716668,-0.1679631928198262,-9.3216962327121,-16.422451939541233,3401772.875019097,https://www.methprotocol.xyz/,"A permissionless, non-custodial ETH liquid staking protocol deployed on Ethereum L1 and governed by Mantle."
Liquid Collective,-,Liquid Staking,Ethereum,690173306.7037592,-0.12047251987131347,-9.610208840947237,-17.19168929695914,,https://liquidcollective.io,Liquid Collective is a non-custodial staking protocol launched on Ethereum. Liquid Collective is built and run by a collective of leading web3 teams. The protocol was initially launched in 2023.
Sentora,-,Risk Curators,Ethereum,683569919.5299835,0.0269093291489213,0.3802691524377906,9.400910009619025,,https://app.euler.finance/governor/sentora?network=ethereum,"Sentora provides the institutional-grade foundation for powering the next generation of DeFi solutions. Sentora's vault platform unlocks access to DeFi through sophisticated strategies, robust risk management, and enterprise-grade security."
OSL HK,-,CEX,"Bitcoin, Ethereum, Solana, Tron, Ripple, Binance, Litecoin, Avalanche, Sei, Doge, TON, Polygon",682358738.0218078,-0.007218820542036042,-7.163564471613299,-13.15316481014986,,https://www.osl.com/en,"OSL Digital Securities is Hong Kong’s first and most established SFC-licensed and insured digital asset exchange. Operating since 2018, the platform provides institutional-grade digital asset services to corporations, financial institutions, professional and retail investors."
Aster Bridge,-,Bridge,"Binance, Ethereum, Arbitrum, Solana, Scroll",665432667.7056053,0.5265028021445488,-0.4926771974424753,-3.5187889143791864,,https://www.asterdex.com/en/referral/c6eF10,"Aster is a decentralized perpetual exchange built for everyone. It offers MEV-free, one-click trading with up to 1001x leverage in Simple Mode, and full-featured, pro-grade tools in Pro Mode. Backed by YZi Labs, Aster is building the future of DeFi: fast, flexible, and community-first"
BingX,-,CEX,"Tron, Bitcoin, Binance, Ethereum, Solana, Ripple, TON, Arbitrum",654384600.8969043,0.026155606725694724,-2.2533705276435967,-5.637260879235654,,https://bingx.com,Empowering Traders. Elevate your crypto trading game at BingX. 
Superstate USTB,-,RWA,"Ethereum, Solana, Plume Mainnet",647516633.6115761,0.0,-1.6456784276016663,2.583516050190667,,https://superstate.com/,"The Superstate Short Duration U.S. Government Securities Fund (USTB) is a private fund tokenized on the Ethereum blockchain (ERC-20), offered exclusively to Qualified Purchasers. USTB invests in short-duration U.S. Treasury Bills and U.S. Government Agency securities (“Government Securities”) and provides yield targeting returns in line with the federal funds rate."
USD AI,-,RWA Lending,Arbitrum,639223073.1379199,-0.118165982114121,-1.0880926055551754,-3.2323316878724597,,https://usd.ai/,USD.AI is a yield-bearing synthetic dollar protocol backed by real-world infrastructure assets
Ondo Global Markets,ONDO,RWA,"Ethereum, Binance, Solana",620686666.0325352,0.000955581197345623,-0.015460604760008323,10.938468096017132,,https://ondo.finance,Stocks on chain
Tornado Cash,TORN,Privacy,"Ethereum, Binance, Arbitrum, Avalanche, xDai, Polygon, EthereumClassic, Optimism",614702729.4253917,-0.20565867450238784,-8.090176751271443,-11.637196397750898,32974048.2847386,,Non-custodial anonymous transactions on Ethereum.
Optimism Bridge,OP,Canonical Bridge,"Ethereum, Base, PGN",596229305.7349406,0.024887431503643143,-3.800241305025139,-8.021027140766478,,https://app.optimism.io/bridge/deposit,Bridge between Optimism and Ethereum
Resolv,RESOLV,Basis Trading,Ethereum,584084344.0718912,-0.05580043017943126,-0.49128484496026203,4.971554150811784,28744801.676704895,https://app.resolv.xyz/ref/defillama,"Resolv is a protocol that maintains USR, a stablecoin fully backed by ETH and pegged to the US Dollar. The stablecoin’s delta-neutral design ensures price stability, and is backed by an innovative insurance pool (RLP) to provide additional security and overcollateralization."
Uniswap V4,UNI,Dexs,"Ethereum, Arbitrum, Unichain, Base, Monad, Binance, Polygon, Soneium, Optimism, World Chain, Avalanche, Blast, Zora, Ink, X Layer",582664387.0675731,-0.6166643643473293,-6.196481515649438,-11.261325925670349,,https://app.uniswap.org/,"Uniswap v4 inherits all of the capital efficiency gains of Uniswap v3, but provides flexibility via hooks and gas optimizations across the entire lifecycle"
USDD,-,CDP,"Tron, Ethereum, Binance",579708887.4925557,0.07808778604334066,-8.778466972384663,-4.609869118633981,,https://usdd.io/,Decentralized USD (USDD) is a fully decentralized stablecoin pegged to the US dollar through crypto reserves
Euler V2,EUL,Lending,"Ethereum, Plasma, Avalanche, Arbitrum, Monad, BOB, Base, Unichain, Linea, Binance, Berachain, Swellchain, TAC, Sonic, Mantle",568488216.5926895,-0.058008336394024695,-3.1136473150240533,-9.882070564676226,,https://www.euler.finance,"Euler revolutionizes DeFi by letting any asset become collateral for a lending market. Lenders and borrowers get market leading risk-adjusted rates. Builders can create and manage markets exactly how they want them, with institutional-grade security."
Anemoy Capital,-,RWA,"Ethereum, Celo, Base",546249246.6034927,,,,,https://www.anemoy.io,"Anemoy is a web3 native asset manager powered by Centrifuge, providing investors with exposure to a broad spectrum of superior assets"
ether.fi Liquid,ETHFI,Onchain Capital Allocator,Ethereum,539830064.6408367,0.007078518113701193,-8.903731123247553,-14.268665121161305,,https://www.ether.fi/app/liquid,Liquid is an automated DeFi strategy vault that provides ether.fi users a simple access point to use their eETH in the DeFi ecosystem
Linea Bridge,-,Canonical Bridge,Ethereum,527705382.68998116,1.8256143711783892,-8.330576181185236,-20.209362401969713,,https://bridge.linea.build,"The main bridge, on a technical level, in Linea is the Canonical Message Bridge. This is the underlying set of smart contracts which keep track of receiving requests to move tokens to the other layer, and of sending the message that those tokens should be transferred."
Lista CDP,LISTA,CDP,Binance,527574382.82553935,-0.5809121209818358,-8.743409681821674,-12.240505958494069,,https://lista.org/,"Lista DAO functions as a open-source liquidity protocol for earning yields on collateralized Crypto assets (BNB, ETH, Stablecoins, and other cryptocurrencies) and borrowing of our decentralized stablecoin, lisUSD. It uses and expands the proven MakerDAO model for a decentralized, unbiased, collateral-backed destablecoin"
Unit,-,Bridge,"Bitcoin, Ethereum, Solana, Plasma, Monad",511979621.3137884,0.4767316372472692,0.3875749493896734,1.7661693296765861,,https://hyperunit.xyz/deposit,"Unit is the asset tokenization layer on Hyperliquid, enabling seamless deposits and withdrawals."
Starknet Bridge,STRK,Canonical Bridge,Ethereum,510546353.6167849,-0.09762379156106249,-3.8970635920976378,-9.597951612108034,299746733.7604775,https://starkgate.starknet.io,Transfer assets between StarkNet and Ethereum
Renzo,REZ,Liquid Restaking,"Ethereum, Arbitrum, Linea, Solana, Zircuit, Mode, Base, Optimism, Blast, Fraxtal, Binance, Sei",510053334.9351458,0.22139532595311096,-5.877063433123027,-20.159316791214906,17087436.23850547,https://app.renzoprotocol.com/restake,"The Renzo Protocol acts as an interface on top of EigenLayer, enhancing Ethereum staking by securing Actively Validated Services and offering higher yields"
Merlins Seal,-,Bridge,"Bitcoin, Arbitrum, Ethereum, Zkfair",499604860.8457402,0.006665220566375751,-6.346784624049349,-11.414880040077662,,https://merlinchain.io/bridge/staking,"Merlin's Seal is an event associated with the Merlin Chain, focusing on the fair launch of its governance token, $MERL. Users stake assets to earn M-points, which are then used to determine the distribution of $MERL rewards"
Free Protocol,-,Bridge,"Merlin, Ethereum, Hemi, Arbitrum, Binance, Manta, Kroma, Polygon",481962631.8997659,0.0005626152926936356,-5.278276461905918,-11.764108152664306,,https://free.tech/,Free your assets early with http://free.tech. Instantly liquify your staked assets and unlock extra yield potential.
Indodax,-,CEX,"Bitcoin, Ethereum, Solana, Binance, Cardano, Tron, Polygon, Optimism, Base, Litecoin, Arbitrum, Stellar, Avalanche, Algorand, Sui, EOS, Linea",472663475.6887942,0.03947326592926004,-6.0230534462425,-11.725807057403458,,https://indodax.com/,Indodax is a centralized cryptocurrency exchange established in 2014 and is registered in Indonesia
Lorenzo enzoBTC,-,Bridge,Bitcoin,472595779.01149046,0.06544838998595992,-6.361441925191741,-11.621677796621626,,https://www.lorenzo-protocol.xyz,enzoBTC is Lorenzo Wrapped Bitcoin.
PancakeSwap AMM V3,CAKE,Dexs,"Binance, Base, Ethereum, Arbitrum, Solana, Monad, zkSync Era, Linea, Polygon zkEVM, Op_Bnb",471722727.4047565,0.04389690959443726,-3.6929454557008086,-6.055139531844077,,https://pancakeswap.finance/swap,PancakeSwap V3: A More Efficient and User-Friendly DEX on BNB Chain
tBTC,T,Decentralized BTC,"Bitcoin, Ethereum",466921712.85049087,0.00663671935194543,-6.576989419377256,-11.974461008989437,,https://threshold.network/,tBTC is Threshold's decentralized and permissionless bridge to bring BTC to the Ethereum network. tBTC has been designed to allow bitcoin holders to participate in Ethereum's Decentralized Finance (DeFi) applications. Users wishing to utilize their bitcoin on Ethereum can use the tBTC decentralized bridge to deposit their bitcoin into the system and get a minted tBTC token in their Ethereum wallet
Quickswap Dex,QUICK,Dexs,"Polygon, Base",451013271.28910273,0.5053358302539408,1.5859532229307973,5.980788395661847,7410525.273435264,https://quickswap.exchange/,AMM
Nexus BTC,-,Bridge,Bitcoin,444931825.22067785,0.3880184582848898,-6.439979491718546,-11.703709047748603,,https://www.matrixport.com/nexusbtc,NexusBTC is a wrapped Bitcoin token designed to facilitate cross-chain transactions within the decentralized finance (DeFi) ecosystem.
Avalon USDa,-,CDP,"Binance, Ethereum, Klaytn, Berachain, Sonic, Mantle",426346713.8475771,0.11249914746636591,-6.274848945048674,-11.924808654204696,,https://www.avalonfinance.xyz,USDa is the flagship CDP (Collateralized Debt Position) product based on Avalon's CeDeFi lending platform
Symbiotic,-,Restaking,Ethereum,423713609.77074057,0.00890214994385019,-8.979136169526697,-18.663016671229954,,https://symbiotic.fi,"Symbiotic is a generalized shared security system enabling decentralized networks to bootstrap powerful, fully sovereign ecosystems."
Fira,-,Lending,Ethereum,417411914.8876261,-0.011491060215902849,-0.5801125711089412,,,https://www.fira.money/,"Fixed-rate lending and borrowing, onchain. Lock rates. Sell yield. Exit anytime."
Lightning Network,-,Payments,Bitcoin,414270667.20590264,-0.13710397329226964,-7.837784939097119,-11.13670294770671,,https://lightning.network/," Scalable, Instant Bitcoin/Blockchain Transactions"
Phemex,PT,CEX,"Ethereum, Bitcoin, Ripple, Solana, Binance, Tron, Avalanche, Arbitrum, Optimism, Polygon, zkSync Era, Base, Linea, Sui, Fantom, Polkadot",409583805.9990387,0.0007890842871773884,-4.995260840070131,-7.065933441927399,0.0,https://phemex.com,"Founded in 2019, Phemex is a user-first crypto exchange trusted by over 10 million traders worldwide. The platform offers spot and derivatives trading, copy trading, and wealth management products designed to prioritize user experience, transparency, and innovation. With a forward-thinking approach and a commitment to user empowerment, Phemex delivers reliable tools, inclusive access, and evolving opportunities for traders at every level to grow and succeed."
Polymarket,-,Prediction Market,Polygon,408550112.13785404,-0.09311838543183626,8.846749008178719,11.13849225890084,,https://polymarket.com?via=defi-llama,"Polymarket is an information markets platform that lets you trade on the world’s most highly-debated topics (e.g. coronavirus, politics, current events, etc). On Polymarket, you build a portfolio based on your forecasts and earn a return if you are right."
Yearn Finance,YFI,Yield Aggregator,"Katana, Ethereum, Base, Optimism, Polygon, Arbitrum, Fantom",402869279.13862866,0.0518922027041242,-2.4677695538657503,-1.301237186608347,,https://yearn.fi/,"Yearn.finance is an aggregator service for decentralized finance (DeFi) investors, using automation to allow them to maximize profits from yield farming."
